4,2.023,0.822,1.092,0.227,
4,0.422,0.206,0.228,0.228,
3,0.295,0.131,0.241,,
4,0.583,0.19,0.079,0.179,
4,0.131,0.257,0.102,0.119,
3,0.053,0.093,0.056,,
5,0.454,0.078,0.055,0.108,0.192
5,0.244,0.418,0.399,0.102,0.221
4,0.119,0.617,0.05,0.092,
3,0.178,0.333,0.165,,
3,1.214,0.559,0.16,,
5,0.202,0.128,0.086,0.055,0.032
4,0.093,0.025,0,0.183,
4,0,0.024,0.986,0.038,
4,0.854,1.4910001,1.255,0.395,
5,0.523,0.494,1.311,0.392,0.591
3,0.139,0.111,0.16,,
3,0.229,0.117,0.176,,
3,0.155,0.039,0.152,,
4,0.317,0.84,0.077,0.075,
5,0.092,0.094,0.224,0.145,0.119
4,0.52,0.198,0.088,0.065,
3,0.451,0.071,0.062,,
4,0.047,0.789,0.693,0.064,
3,0.331,0.095,0.538,,
3,0.076,0.074,0.033,,
3,0.244,0.228,0.259,,
4,0.229,0.338,0.053,0.091,
3,0.119,0.139,0.221,,
5,0.405,0.058,0.027,0.076,0.214
4,0.038,0.189,0.024,0.184,
4,0.078,0.047,0.055,0.078,
4,0.27,0.194,0.367,0.294,
4,0.103,0.362,0.15,0.137,
4,0.018,0.127,0.034,0.038,
3,0.08,0.01,0.049,,
3,0.129,0.068,0.075,,
5,0.481,1.267,0.135,0.147,1.564
4,0.51,0.369,0.34,0.34,
3,0.335,0.048,0.242,,
4,0.469,0.395,0.142,0.28,
3,0.006,0.003,0.062,,
5,0.068,0.075,0.068,0.072,0.058
3,0.078,0.099,0.12,,
4,0.001,0,0,0,
4,0.067,0.057,0.085,0.476,
5,0.043,0.087,0.064,0.07,0.092
3,0.117,0.092,0.166,,
4,0.15,0.051,0.034,0.111,
4,0.025,1.148,0.773,0.037,
5,0.237,0.115,0.02,0.077,0.081
4,0.562,0.018,0.016,0.267,
3,0.044,0.084,0.032,,
3,0.538,0.062,0.159,,
3,0.095,0.173,0.376,,
3,1.8,0.139,0.119,,
3,1.077,0.016,0.041,,
4,0.503,0.343,0.367,0.249,
5,0.17,0.174,0.356,0.49,0.228
4,0.625,1.733,0.972,0.387,
3,0.186,0.406,0.331,,
3,1.522,1.549,1.401,,
5,0.434,0.23,0.57,0.092,0.401
3,0.012,0.023,0.03,,
5,1.24,0.088,0.675,0.066,0.072
4,0.093,0.088,0.071,0.247,
4,0.434,0.544,0.056,0.793,
5,0.226,0.046,0.028,0.047,0.018
3,0.248,0.215,0.144,,
5,0.057,0.036,0.534,0.085,0.035
4,0.116,0.11,0.114,0.109,
5,0.149,0.271,0.261,0.129,0.053
5,1.308,1.942,1.086,1.076,1.031
5,0.241,0.074,0.34,0.07,0.064
3,0.386,0.498,0.127,,
5,0.325,0.067,0.479,0.137,0.065
4,0.31,0.065,0.127,0.027,
4,0.792,0.503,0.966,0.088,
4,0.134,0.094,0.196,0.123,
5,0.228,0.086,5.3299999,4.4359999,0.351
3,0.053,0.139,0.046,,
5,0.169,0.547,0.168,1.168,0.238
4,0.172,0.22,0.15,0.268,
4,0.435,0.406,0.358,0.02,
3,0.017,0.017,0.019,,
4,0.15,1.012,0.611,0.225,
4,0.244,0.05,0.289,0.088,
4,0.011,0.179,0.644,0.054,
3,0.432,0.058,0.368,,
3,0.044,0.224,0.088,,
5,0.448,0.104,0.154,0.222,0.073
4,0.846,0.799,0.254,0.126,
4,0.094,0.384,0.052,0.266,
4,0.022,0.01,0.016,0.044,
5,0.132,0.073,0.166,0.083,0.022
4,1.299,0.285,0.729,2.2620001,
4,0.256,0.067,0.022,0.119,
5,0.254,0.895,0.459,0.083,0.094
3,0.067,0,0.33,,
5,0.041,0.182,0.222,0.216,0.199
3,0.043,0.04,0.044,,
4,0.207,0.27,0.063,0.186,
3,0.129,0.424,0.148,,
3,0.164,0.225,0.254,,
4,0.345,0.181,0.142,0.364,
3,0.554,0.625,0.087,,
4,0.017,0.036,0.042,0.042,
3,0.274,0.032,0.17,,
3,0.069,0.247,0.036,,
3,0.163,0.408,0.204,,
5,0.122,0.099,0.07,0.058,0.088
3,0.131,0.314,0.097,,
3,0.262,0.032,0.154,,
5,0.237,0.389,0.145,0.167,0.151
5,0.116,0.059,0.135,0.17,0.026
3,0.148,0.145,0.086,,
5,0.056,0.373,0.739,0.288,0.165
3,0.038,0.005,0.034,,
5,0.445,0.251,0.255,0.22,0.544
5,0.014,0.043,0.056,0.077,0.036
4,0.027,0.185,0.072,0.475,
5,0.074,0.064,0.149,0.334,0.073
3,0.422,1.255,0.3,,
5,0.029,0.041,0.051,0.808,0.052
5,0.052,0.022,0.206,0.096,0.02
3,0.232,0.309,1.155,,
3,0.058,0.017,0.058,,
4,0.238,0.071,0.082,0.091,
4,0.202,0.504,0.041,0.071,
4,0.271,0.238,0.115,0.123,
4,0,0,0,0.019,
3,0.052,0.101,0.074,,
3,0,0.011,0,,
4,0.274,0.311,0.317,0.323,
3,0.05,0.021,0.011,,
5,0.143,0.157,0.156,0.156,0.135
4,0.158,0.059,0.11,0.107,
4,0.06,0.071,0.025,0.014,
4,0.143,0.141,0.195,0.634,
5,0.076,0.24,0.202,0.09,0.346
4,0.072,0.071,0.105,0.007,
4,0.08,0.067,0.288,0.075,
5,0.061,0.013,0.083,0.124,0.058
5,0.175,0.393,0.101,0.097,0.328
3,0.212,0.219,0.194,,
3,0.133,0.166,0.155,,
4,0.137,0.074,0.065,0.098,
4,0.105,0.08,0.076,0.135,
4,0.035,0.067,0.77,0.763,
5,0.033,0.034,0.037,0.035,0.042
3,0.213,0.222,0.071,,
4,1.3710001,1.326,1.2309999,1.262,
4,0.165,0.649,0.63,0.124,
4,0.405,0.639,0.019,0.022,
4,0.105,0.09,0.086,0.034,
3,0.424,0.365,0.075,,
3,0.266,0.077,0.012,,
3,0.312,1.048,0.771,,
4,0.28,0.199,0.117,0.063,
3,0.21,0.318,0.132,,
4,0.083,0.118,0.309,0.258,
3,0.176,0.091,0.194,,
5,1.339,0.502,0.174,0.158,0.431
3,0.334,0.518,0.407,,
4,0.193,0.102,0.12,0.531,
3,0.318,0.211,0.531,,
4,0.238,0.056,0.025,0.071,
3,0.072,0.148,0.052,,
5,0.09,0.082,0.152,0.056,0.083
3,0.12,0.072,0.076,,
4,0.009,0.022,0.04,0.021,
5,0.15,0.166,0.109,0.124,0.796
3,0.125,0.151,0.114,,
5,0.283,0.117,1.235,0.417,0.22
3,0.244,0.069,0.012,,
5,0.154,0.788,0.146,0.247,0.176
4,0.152,0.064,0.07,0.139,
5,0.338,0.061,0.429,0.133,0.469
3,0.089,0.147,0.132,,
4,0.109,0.101,0.536,0.081,
4,0.061,0.079,0.119,0.065,
3,0.164,0.062,0.098,,
3,0,0.055,0.054,,
3,0.053,0.04,0.035,,
5,0.149,0.048,0.45,0.108,0.051
4,0.151,0.039,0.074,0.105,
4,0.118,0.469,0.072,0.744,
4,0.167,0.15,0.276,0.271,
5,0.101,0.144,0.107,0.097,0.171
3,0.299,0.21,0.448,,
5,0.049,0.058,0.068,0.377,0.093
3,0.654,0.75,0.74,,
5,0.36,0.149,0.172,0.372,0.092
4,0.137,0.171,0.574,1.375,
5,0.03,0.184,0.017,0.147,0.229
3,0.148,0.092,0.149,,
4,0.887,0.191,0.14,0.121,
3,0.073,0.062,0.06,,
3,0.018,0.048,0.009,,
3,0.088,0.081,0.106,,
3,0.136,0.025,0.114,,
4,0.414,0.277,0.232,0.365,
3,0.142,0.169,0.073,,
4,0.194,0.142,0.274,0.102,
4,0.127,0.043,0.015,0.087,
5,0.285,0.254,0.683,0.6,0.25
3,0.799,0.256,0.07,,
4,0.152,0.573,0.334,0.041,
4,0.231,0.508,0.363,0.052,
3,0.022,0.041,0.066,,
5,0.054,0.045,0.027,0.084,0.056
5,0.053,0.033,0.061,0.014,0.016
5,0.008,0.007,0.039,0.03,0.074
5,0.083,0.239,0.351,0.316,0.276
4,0.42,0.469,0.543,0.032,
3,0.041,0.232,0.105,,
5,0.112,0.105,0.447,0.223,0.117
4,0.076,0.101,0.187,0.056,
3,0.01,0.027,0,,
5,0.111,0.087,0.217,0.401,0.272
3,0.008,0.029,0.014,,
3,0.415,1.115,0.532,,
4,0.375,0.416,0.286,0.292,
3,0.486,0.896,0.958,,
3,0.184,0.104,0.075,,
3,0.175,0.108,0.188,,
4,0.384,0.067,0.831,0.627,
4,0.911,0.455,0.361,0.259,
5,0.367,0.35,0.76,0.271,0.16
3,0.225,0.745,0.44,,
5,1.252,0.977,1.776,0.875,0.843
5,0.136,0.13,0.152,0.143,0.081
4,0.03,0.011,0.011,0.01,
4,0.243,0.094,0.094,0.165,
5,0.082,0.027,0.058,0.064,0.085
4,0.269,0.089,0.335,0.184,
3,0.325,1.914,0.641,,
3,0.234,0.958,0.29,,
3,0.141,0.066,0.123,,
3,0.199,0.791,0.304,,
5,0.567,0.168,0.05,0.248,0.085
5,0.434,0.169,0.197,0.201,0.095
3,0.105,0.032,0.078,,
4,0.151,0.058,0.054,0.057,
4,0.056,0.081,0.037,0.053,
3,0.065,0.074,0.073,,
4,0.265,0.573,0.34,0.25,
3,0.092,0.059,0.106,,
4,0.643,0.066,0.432,0.161,
4,0.202,0.074,0.083,0.067,
3,0.063,0.175,0.066,,
5,0.495,0.509,0.464,0.296,0.183
5,0.281,0.13,0.338,1.2410001,1.48
4,0.105,0.227,0.109,0.3,
3,0.05,0.046,0.16,,
3,0.338,0.243,0.137,,
4,0.036,0.025,0.029,0.025,
3,0.189,0.248,0.034,,
4,0.716,0.068,0.087,0.065,
5,0.369,0.778,0.207,0.108,0.093
4,0.144,0.066,0.26,0.205,
5,0.101,0.313,3.0050001,0.615,0.103
4,0.089,0.106,0.108,0.109,
5,0.088,0.088,0.088,0.088,0.325
3,0.116,0.084,0.254,,
3,1.071,0.419,0.867,,
4,0.074,0.098,0.121,0.146,
5,0.125,0.109,0.125,0.102,0.044
3,0.305,1.4299999,1.474,,
5,0.155,0.252,0.111,0.165,0.128
4,0.022,0.056,0.019,0.029,
3,0.071,0.137,0.117,,
3,0.002,0.007,0.025,,
3,0.086,0.051,0.252,,
5,0.093,0.058,0.109,0.016,0.008
4,0.339,0.294,0.286,0.222,
3,0.934,0.195,0.14,,
4,0.16,0.137,0.048,0.303,
3,0.025,0.01,0.033,,
4,0.175,0.618,0.281,0.105,
5,0.106,0.14,0.107,0.135,0.133
3,0.039,0.017,0.023,,
5,0.364,0.16,0.22,0.12,0.328
5,0.071,0.048,0.028,2.3659999,0.074
4,0.128,0.077,0.12,0.052,
5,0.1,0.081,0.098,0.213,0.194
3,0.022,0.856,0.282,,
5,0.09,0.121,0.053,0.045,0.044
3,0.159,0.115,0.085,,
5,0.526,0.15,0.494,0.921,1.091
4,0.347,0.468,0.26,0.579,
3,0.066,0.011,0.007,,
5,0.041,0.124,0.679,0.037,0.04
3,0.167,0.434,0.059,,
3,0.053,0.096,0.069,,
5,0.419,0.008,0.027,0.321,0.049
5,0.075,0.065,0.141,0.064,0.062
5,0.415,0.404,0.215,0.275,0.407
4,0.239,0.082,0.03,0.044,
4,0.036,0.165,0.043,0.116,
3,0.761,0.331,0.593,,
5,0.112,0.059,0.047,0.096,0.185
5,0.297,0.7,0.53,0.191,0.154
3,0.085,0.041,0.134,,
5,0.366,0.261,0.185,0.035,1.1390001
3,0.062,0.103,0.036,,
3,0.181,0.111,0.074,,
4,0.161,0.097,0.317,0.136,
3,0.574,3.507,2.631,,
3,0.164,0.126,0.424,,
4,0.111,0.143,0.122,0.123,
4,0.034,0.03,0.04,0.171,
3,0.013,0.169,0.157,,
3,0.011,0.006,0.045,,
3,0.084,0.203,0.123,,
5,0.16,0.253,0.822,0.228,0.113
4,0.936,0.026,0.119,0.094,
3,0.239,0.704,0.337,,
3,0.139,0.039,0.051,,
4,0.951,0.444,0.417,0.435,
5,0.143,0.043,0.252,0.231,0.231
4,0.454,1.177,0.119,0.123,
3,0.505,0.576,0.242,,
5,0.03,0.031,0.087,0.029,0.195
3,0.315,0.303,0.847,,
4,0.084,0.042,0.123,0.399,
3,0.132,0.031,0.045,,
3,0.299,0.108,0.74,,
3,0.355,0.256,0.179,,
3,0.431,0.261,0.118,,
4,0.394,0.061,0.021,0.059,
5,0.112,0.112,0.113,0.418,0.393
5,0.072,0.249,0.02,0.021,0.019
4,0.126,0.157,0.297,0.1,
5,0.226,0.105,0.467,0.104,0.295
5,0.232,0.019,0.229,0.069,0.21
5,0.065,0.077,0.061,0.29,0.084
4,0.622,0.189,0.165,0.14,
3,0.03,0.072,0.015,,
5,0.061,0.014,0.035,0.016,0.001
5,0.746,0.064,1.187,2.1140001,0.206
4,0.103,0.172,0.117,0.036,
5,0.367,0.357,0.175,0.268,0.207
5,0.011,0.014,0.112,0.012,0.072
4,0.03,0.017,0.018,0.1,
5,0.943,0.059,0.145,0.054,0.043
5,0.128,0.156,0.297,0.2,0.595
3,0.093,0.046,0.027,,
5,0.277,0.138,0.104,0.23,0.299
3,1.183,0.452,0.275,,
5,0.02,0.062,0.045,0.019,0.061
3,0.239,0.093,0.072,,
5,0.09,0.178,0.124,0.315,0.054
5,0.06,0.04,0.023,0.037,0.479
5,0.148,0.119,0.404,0.097,0.142
4,0.341,0.429,0.098,0.129,
3,0.019,0.024,0.039,,
5,0.209,0.008,0.076,0.046,0.023
3,0.121,0.092,0.3,,
3,0.136,0.166,0.083,,
3,0.139,0.063,0.102,,
3,0.348,2.0350001,0.091,,
3,0.544,0.201,0.116,,
3,0.313,0.349,0.208,,
3,0.096,0.208,0.127,,
5,0.032,0.1,0.048,0.068,0.047
4,1.3049999,0.815,1,0.246,
3,0.081,0.056,0.343,,
5,0.093,0.033,0.067,0.027,0.088
5,0.726,0.174,0.297,0.384,0.371
4,0.047,0.279,0.235,0.079,
4,0,0,0,0,
3,0.183,0.155,0.184,,
4,0.077,0.041,0.064,2.549,
3,0,0.012,0.011,,
5,0.845,0.132,0.628,0.133,0.371
3,0.385,0.565,0.45,,
3,0.205,0.06,0.074,,
5,1.584,0.511,0.354,0.118,0.164
3,1.1059999,0.631,0.661,,
4,0.257,0.159,0.142,0.154,
4,0.095,0.111,0.22,0.102,
5,0.162,0.203,0.507,0.452,0.388
5,0.137,0.098,0.165,0.289,0.892
3,0.018,0.029,0.019,,
5,0.026,0.122,0.1,0.048,0.077
4,0.923,0.02,1.572,1.401,
4,0.204,0.114,0.076,0.342,
3,0.296,0.817,0.291,,
5,0.224,0.21,0.085,0.018,0.126
3,0.19,0.228,0.159,,
5,0.235,0.233,0.436,0.435,0.418
4,0.382,0.292,0.242,0.856,
5,0.171,0.158,0.111,0.195,0.061
4,0.188,0.78,0.129,0.094,
3,0.032,0.018,0.111,,
3,0.152,0.401,0.2,,
3,0.087,0.188,0.215,,
4,0.058,0.112,0.104,0.23,
4,0.269,0.16,0.426,0.6,
5,0.458,1.17,4.2550001,0.657,0.706
5,1.048,1.624,0.684,0.176,0.105
3,0.196,0.084,0.135,,
3,0.303,0.113,0.054,,
3,0.026,0.01,0.025,,
4,0.171,0.181,0.03,0.027,
4,0.046,0.017,1.962,0.013,
5,0.11,0.165,0.154,0.105,0.124
4,0.32,0.333,0.109,0.116,
4,0.079,0.32,0.14,0.051,
5,0.426,0.293,0.065,0.104,0.072
4,0.019,0.167,0.163,0.05,
5,0.061,0.083,0.07,1.051,0.075
3,0.34,0.251,0.382,,
5,0.376,0.121,0.435,0.095,0.098
5,0.363,0.426,0.484,0.231,0.035
5,0.763,0.108,0.35,0.103,0.143
4,0.063,0.412,0.048,0.029,
